locus_key	qc_exp_lead_present	qc_mdd_lead_present_main	qc_mdd_lead_present_noukbb
Triglycerides_to_total_lipids_ratio_in_very_small_VLDL__locus142	TRUE	TRUE	TRUE
Triglycerides_to_total_lipids_ratio_in_very_small_VLDL__locus143	TRUE	TRUE	TRUE
Triglycerides_to_total_lipids_ratio_in_very_small_VLDL__locus144	TRUE	TRUE	TRUE
Triglycerides_to_total_lipids_ratio_in_very_small_VLDL__locus145	TRUE	TRUE	TRUE
Triglycerides_to_total_lipids_ratio_in_very_small_VLDL__locus146	TRUE	TRUE	TRUE
Triglycerides_to_total_lipids_ratio_in_very_small_VLDL__locus147	TRUE	TRUE	TRUE
Triglycerides_to_total_lipids_ratio_in_very_small_VLDL__locus148	TRUE	TRUE	TRUE
Triglycerides_to_total_lipids_ratio_in_very_small_VLDL__locus149	TRUE	TRUE	TRUE
Triglycerides_to_total_lipids_ratio_in_very_small_VLDL__locus150	TRUE	TRUE	TRUE
Triglycerides_to_total_lipids_ratio_in_very_small_VLDL__locus151	TRUE	TRUE	TRUE
Triglycerides_to_total_lipids_ratio_in_very_small_VLDL__locus152	TRUE	TRUE	TRUE
Triglycerides_to_total_lipids_ratio_in_very_small_VLDL__locus153	TRUE	TRUE	TRUE
Triglycerides_to_total_lipids_ratio_in_very_small_VLDL__locus154	TRUE	TRUE	TRUE
Triglycerides_to_total_lipids_ratio_in_very_small_VLDL__locus155	TRUE	TRUE	TRUE
Triglycerides_to_total_lipids_ratio_in_very_small_VLDL__locus156	TRUE	TRUE	TRUE
Triglycerides_to_total_lipids_ratio_in_very_small_VLDL__locus157	TRUE	TRUE	TRUE
Triglycerides_to_total_lipids_ratio_in_very_small_VLDL__locus158	TRUE	TRUE	TRUE
Triglycerides_to_total_lipids_ratio_in_very_small_VLDL__locus159	TRUE	TRUE	TRUE
Triglycerides_to_total_lipids_ratio_in_very_small_VLDL__locus160	TRUE	TRUE	TRUE
Triglycerides_to_total_lipids_ratio_in_very_small_VLDL__locus161	TRUE	TRUE	TRUE
Triglycerides_to_total_lipids_ratio_in_very_small_VLDL__locus162	TRUE	TRUE	TRUE
Triglycerides_to_total_lipids_ratio_in_very_small_VLDL__locus163	TRUE	TRUE	TRUE
Triglycerides_to_total_lipids_ratio_in_very_small_VLDL__locus164	TRUE	TRUE	TRUE
Triglycerides_to_total_lipids_ratio_in_very_small_VLDL__locus165	TRUE	TRUE	TRUE
Triglycerides_to_total_lipids_ratio_in_very_small_VLDL__locus166	TRUE	TRUE	TRUE
Triglycerides_to_total_lipids_ratio_in_very_small_VLDL__locus167	TRUE	TRUE	TRUE
Triglycerides_to_total_lipids_ratio_in_very_small_VLDL__locus168	TRUE	TRUE	TRUE
Triglycerides_to_total_lipids_ratio_in_very_small_VLDL__locus169	TRUE	TRUE	TRUE
Triglycerides_to_total_lipids_ratio_in_very_small_VLDL__locus170	TRUE	TRUE	TRUE
Triglycerides_to_total_lipids_ratio_in_very_small_VLDL__locus171	TRUE	TRUE	TRUE
Triglycerides_to_total_lipids_ratio_in_very_small_VLDL__locus172	TRUE	TRUE	TRUE
Triglycerides_to_total_lipids_ratio_in_very_small_VLDL__locus173	TRUE	TRUE	TRUE
Triglycerides_to_total_lipids_ratio_in_very_small_VLDL__locus174	TRUE	TRUE	TRUE
Triglycerides_to_total_lipids_ratio_in_very_small_VLDL__locus175	TRUE	TRUE	TRUE
Triglycerides_to_total_lipids_ratio_in_very_small_VLDL__locus176	TRUE	TRUE	TRUE
Triglycerides_to_total_lipids_ratio_in_very_small_VLDL__locus177	TRUE	TRUE	TRUE
Triglycerides_to_total_lipids_ratio_in_very_small_VLDL__locus178	TRUE	TRUE	TRUE
Triglycerides_to_total_lipids_ratio_in_very_small_VLDL__locus179	TRUE	TRUE	TRUE
Triglycerides_to_total_lipids_ratio_in_very_small_VLDL__locus180	TRUE	TRUE	TRUE
Triglycerides_to_total_lipids_ratio_in_very_small_VLDL__locus181	TRUE	TRUE	TRUE
Triglycerides_to_total_lipids_ratio_in_very_small_VLDL__locus182	TRUE	TRUE	TRUE
Triglycerides_to_total_lipids_ratio_in_very_small_VLDL__locus183	TRUE	TRUE	TRUE
Triglycerides_to_total_lipids_ratio_in_very_small_VLDL__locus184	TRUE	TRUE	TRUE
Triglycerides_to_total_lipids_ratio_in_very_small_VLDL__locus185	TRUE	TRUE	TRUE
Triglycerides_to_total_lipids_ratio_in_very_small_VLDL__locus186	TRUE	TRUE	TRUE
Triglycerides_to_total_lipids_ratio_in_very_small_VLDL__locus187	TRUE	TRUE	TRUE
Triglycerides_to_total_lipids_ratio_in_very_small_VLDL__locus188	TRUE	TRUE	TRUE
Triglycerides_to_total_lipids_ratio_in_very_small_VLDL__locus189	TRUE	TRUE	TRUE
Triglycerides_to_total_lipids_ratio_in_very_small_VLDL__locus190	TRUE	TRUE	TRUE
Triglycerides_to_total_lipids_ratio_in_very_small_VLDL__locus191	TRUE	TRUE	TRUE
Triglycerides_to_total_lipids_ratio_in_very_small_VLDL__locus192	TRUE	TRUE	TRUE
Triglycerides_to_total_lipids_ratio_in_very_small_VLDL__locus193	TRUE	TRUE	TRUE
Triglycerides_to_total_lipids_ratio_in_very_small_VLDL__locus194	TRUE	TRUE	TRUE
Triglycerides_to_total_lipids_ratio_in_very_small_VLDL__locus195	TRUE	TRUE	TRUE
Triglycerides_to_total_lipids_ratio_in_very_small_VLDL__locus196	TRUE	TRUE	TRUE
Triglycerides_to_total_lipids_ratio_in_very_small_VLDL__locus197	TRUE	TRUE	TRUE
Triglycerides_to_total_lipids_ratio_in_very_small_VLDL__locus198	TRUE	TRUE	TRUE
Triglycerides_to_total_lipids_ratio_in_very_small_VLDL__locus199	FALSE	FALSE	FALSE
Triglycerides_to_total_lipids_ratio_in_very_small_VLDL__locus200	TRUE	TRUE	TRUE
Triglycerides_to_total_lipids_ratio_in_very_small_VLDL__locus201	TRUE	TRUE	TRUE
Triglycerides_to_total_lipids_ratio_in_very_small_VLDL__locus202	TRUE	TRUE	TRUE
Triglycerides_to_total_lipids_ratio_in_very_small_VLDL__locus203	TRUE	TRUE	TRUE
Triglycerides_to_total_lipids_ratio_in_very_small_VLDL__locus204	TRUE	TRUE	TRUE
Triglycerides_to_total_lipids_ratio_in_very_small_VLDL__locus205	TRUE	TRUE	TRUE
Triglycerides_to_total_lipids_ratio_in_very_small_VLDL__locus206	TRUE	TRUE	TRUE
Triglycerides_to_total_lipids_ratio_in_very_small_VLDL__locus207	TRUE	TRUE	TRUE
Triglycerides_to_total_lipids_ratio_in_very_small_VLDL__locus208	TRUE	TRUE	TRUE
Triglycerides_to_total_lipids_ratio_in_very_small_VLDL__locus209	TRUE	TRUE	TRUE
Triglycerides_to_total_lipids_ratio_in_very_small_VLDL__locus210	TRUE	TRUE	TRUE
Triglycerides_to_total_lipids_ratio_in_very_small_VLDL__locus211	TRUE	TRUE	TRUE
Triglycerides_to_total_lipids_ratio_in_very_small_VLDL__locus212	TRUE	TRUE	TRUE
Triglycerides_to_total_lipids_ratio_in_very_small_VLDL__locus213	TRUE	TRUE	TRUE
Triglycerides_to_total_lipids_ratio_in_very_small_VLDL__locus214	TRUE	TRUE	TRUE
Triglycerides_to_total_lipids_ratio_in_very_small_VLDL__locus215	TRUE	TRUE	TRUE
Triglycerides_to_total_lipids_ratio_in_very_small_VLDL__locus216	TRUE	TRUE	TRUE
Triglycerides_to_total_lipids_ratio_in_very_small_VLDL__locus217	TRUE	TRUE	TRUE
Triglycerides_to_total_lipids_ratio_in_very_small_VLDL__locus218	TRUE	TRUE	TRUE
Triglycerides_to_total_lipids_ratio_in_very_small_VLDL__locus219	TRUE	TRUE	TRUE
Triglycerides_to_total_lipids_ratio_in_very_small_VLDL__locus220	TRUE	TRUE	TRUE
Triglycerides_to_total_lipids_ratio_in_very_small_VLDL__locus221	TRUE	TRUE	TRUE
Triglycerides_to_total_lipids_ratio_in_very_small_VLDL__locus222	TRUE	TRUE	TRUE
Triglycerides_to_total_lipids_ratio_in_very_small_VLDL__locus223	TRUE	TRUE	TRUE
Triglycerides_to_total_lipids_ratio_in_very_small_VLDL__locus224	TRUE	TRUE	TRUE
Triglycerides_to_total_lipids_ratio_in_very_small_VLDL__locus225	TRUE	TRUE	TRUE
Triglycerides_to_total_lipids_ratio_in_very_small_VLDL__locus226	TRUE	TRUE	TRUE
Triglycerides_to_total_lipids_ratio_in_very_small_VLDL__locus227	TRUE	TRUE	TRUE
Triglycerides_to_total_lipids_ratio_in_very_small_VLDL__locus228	TRUE	TRUE	TRUE
Triglycerides_to_total_lipids_ratio_in_very_small_VLDL__locus229	TRUE	TRUE	TRUE
Triglycerides_to_total_lipids_ratio_in_very_small_VLDL__locus230	TRUE	TRUE	TRUE
Triglycerides_to_total_lipids_ratio_in_very_small_VLDL__locus231	TRUE	TRUE	TRUE
Triglycerides_to_total_lipids_ratio_in_very_small_VLDL__locus232	TRUE	TRUE	TRUE
Triglycerides_to_total_lipids_ratio_in_very_small_VLDL__locus233	TRUE	TRUE	TRUE
Triglycerides_to_total_lipids_ratio_in_very_small_VLDL__locus234	TRUE	TRUE	TRUE
Triglycerides_to_total_lipids_ratio_in_very_small_VLDL__locus235	TRUE	TRUE	TRUE
Triglycerides_to_total_lipids_ratio_in_very_small_VLDL__locus236	TRUE	TRUE	TRUE
Triglycerides_to_total_lipids_ratio_in_very_small_VLDL__locus237	TRUE	TRUE	TRUE
Triglycerides_to_total_lipids_ratio_in_very_small_VLDL__locus238	TRUE	TRUE	TRUE
Triglycerides_to_total_lipids_ratio_in_very_small_VLDL__locus239	TRUE	TRUE	TRUE
Triglycerides_to_total_lipids_ratio_in_very_small_VLDL__locus240	TRUE	TRUE	TRUE
Triglycerides_to_total_lipids_ratio_in_very_small_VLDL__locus241	TRUE	TRUE	TRUE
Triglycerides_to_total_lipids_ratio_in_very_small_VLDL__locus242	TRUE	TRUE	TRUE
Triglycerides_to_total_lipids_ratio_in_very_small_VLDL__locus243	TRUE	TRUE	TRUE
Triglycerides_to_total_lipids_ratio_in_very_small_VLDL__locus244	TRUE	TRUE	TRUE
Triglycerides_to_total_lipids_ratio_in_very_small_VLDL__locus245	TRUE	TRUE	TRUE
Triglycerides_to_total_lipids_ratio_in_very_small_VLDL__locus246	TRUE	TRUE	TRUE
Triglycerides_to_total_lipids_ratio_in_very_small_VLDL__locus247	TRUE	TRUE	TRUE
Triglycerides_to_total_lipids_ratio_in_very_small_VLDL__locus248	TRUE	TRUE	TRUE
Triglycerides_to_total_lipids_ratio_in_very_small_VLDL__locus249	TRUE	TRUE	TRUE
Triglycerides_to_total_lipids_ratio_in_very_small_VLDL__locus250	TRUE	TRUE	TRUE
Triglycerides_to_total_lipids_ratio_in_very_small_VLDL__locus251	TRUE	TRUE	TRUE
Triglycerides_to_total_lipids_ratio_in_very_small_VLDL__locus252	TRUE	TRUE	TRUE
Triglycerides_to_total_lipids_ratio_in_very_small_VLDL__locus253	TRUE	TRUE	TRUE
Triglycerides_to_total_lipids_ratio_in_very_small_VLDL__locus254	TRUE	TRUE	TRUE
Triglycerides_to_total_lipids_ratio_in_very_small_VLDL__locus255	TRUE	TRUE	TRUE
Triglycerides_to_total_lipids_ratio_in_very_small_VLDL__locus256	TRUE	TRUE	TRUE
Triglycerides_to_total_lipids_ratio_in_very_small_VLDL__locus257	TRUE	TRUE	TRUE
Triglycerides_to_total_lipids_ratio_in_very_small_VLDL__locus258	TRUE	TRUE	TRUE
Triglycerides_to_total_lipids_ratio_in_very_small_VLDL__locus259	TRUE	TRUE	TRUE
Triglycerides_to_total_lipids_ratio_in_very_small_VLDL__locus260	TRUE	TRUE	TRUE
Triglycerides_to_total_lipids_ratio_in_very_small_VLDL__locus261	TRUE	TRUE	TRUE
Triglycerides_to_total_lipids_ratio_in_very_small_VLDL__locus262	TRUE	TRUE	TRUE
Triglycerides_to_total_lipids_ratio_in_very_small_VLDL__locus263	TRUE	TRUE	TRUE
Triglycerides_to_total_lipids_ratio_in_very_small_VLDL__locus264	TRUE	TRUE	TRUE
Triglycerides_to_total_lipids_ratio_in_very_small_VLDL__locus265	TRUE	TRUE	TRUE
Triglycerides_to_total_lipids_ratio_in_very_small_VLDL__locus266	TRUE	TRUE	TRUE
Triglycerides_to_total_lipids_ratio_in_very_small_VLDL__locus267	TRUE	TRUE	TRUE
Triglycerides_to_total_lipids_ratio_in_very_small_VLDL__locus268	TRUE	TRUE	TRUE
Triglycerides_to_total_lipids_ratio_in_very_small_VLDL__locus269	TRUE	TRUE	TRUE
Triglycerides_to_total_lipids_ratio_in_very_small_VLDL__locus270	TRUE	TRUE	TRUE
Triglycerides_to_total_lipids_ratio_in_very_small_VLDL__locus271	TRUE	TRUE	TRUE
Triglycerides_to_total_lipids_ratio_in_very_small_VLDL__locus272	TRUE	TRUE	TRUE
Triglycerides_to_total_lipids_ratio_in_very_small_VLDL__locus273	TRUE	TRUE	TRUE
Triglycerides_to_total_lipids_ratio_in_very_small_VLDL__locus274	TRUE	TRUE	TRUE
Triglycerides_to_total_lipids_ratio_in_very_small_VLDL__locus275	TRUE	TRUE	TRUE
Triglycerides_to_total_lipids_ratio_in_very_small_VLDL__locus276	TRUE	TRUE	TRUE
Triglycerides_to_total_lipids_ratio_in_very_small_VLDL__locus277	TRUE	TRUE	TRUE
Triglycerides_to_total_lipids_ratio_in_very_small_VLDL__locus278	TRUE	TRUE	TRUE
Triglycerides_to_total_lipids_ratio_in_very_small_VLDL__locus279	TRUE	TRUE	TRUE
Triglycerides_to_total_lipids_ratio_in_very_small_VLDL__locus280	TRUE	TRUE	TRUE
Triglycerides_to_total_lipids_ratio_in_very_small_VLDL__locus281	TRUE	TRUE	TRUE
Triglycerides_to_total_lipids_ratio_in_very_small_VLDL__locus282	TRUE	TRUE	TRUE
Triglycerides_to_total_lipids_ratio_in_very_small_VLDL__locus283	TRUE	TRUE	TRUE
Triglycerides_to_total_lipids_ratio_in_very_small_VLDL__locus284	TRUE	TRUE	TRUE
Triglycerides_to_total_lipids_ratio_in_very_small_VLDL__locus285	TRUE	TRUE	TRUE
Triglycerides_to_total_lipids_ratio_in_very_small_VLDL__locus286	TRUE	TRUE	TRUE
Triglycerides_to_total_lipids_ratio_in_very_small_VLDL__locus287	TRUE	TRUE	TRUE
Triglycerides_to_total_lipids_ratio_in_very_small_VLDL__locus288	TRUE	TRUE	TRUE
Triglycerides_to_total_lipids_ratio_in_very_small_VLDL__locus289	TRUE	TRUE	TRUE
Triglycerides_to_total_lipids_ratio_in_very_small_VLDL__locus290	TRUE	TRUE	TRUE
Triglycerides_to_total_lipids_ratio_in_very_small_VLDL__locus291	TRUE	TRUE	TRUE
Triglycerides_to_total_lipids_ratio_in_very_small_VLDL__locus292	TRUE	TRUE	TRUE
Triglycerides_to_total_lipids_ratio_in_very_small_VLDL__locus293	TRUE	TRUE	TRUE
Triglycerides_to_total_lipids_ratio_in_very_small_VLDL__locus294	TRUE	TRUE	TRUE
Triglycerides_to_total_lipids_ratio_in_very_small_VLDL__locus295	TRUE	TRUE	TRUE
Triglycerides_to_total_lipids_ratio_in_very_small_VLDL__locus296	TRUE	TRUE	TRUE
Triglycerides_to_total_lipids_ratio_in_very_small_VLDL__locus297	TRUE	TRUE	TRUE
Triglycerides_to_total_lipids_ratio_in_very_small_VLDL__locus298	TRUE	TRUE	TRUE
Triglycerides_to_total_lipids_ratio_in_very_small_VLDL__locus299	TRUE	TRUE	TRUE
Triglycerides_to_total_lipids_ratio_in_very_small_VLDL__locus300	TRUE	TRUE	TRUE
Triglycerides_to_total_lipids_ratio_in_very_small_VLDL__locus301	TRUE	TRUE	TRUE
Triglycerides_to_total_lipids_ratio_in_very_small_VLDL__locus302	TRUE	TRUE	TRUE
Triglycerides_to_total_lipids_ratio_in_very_small_VLDL__locus303	TRUE	TRUE	TRUE
Triglycerides_to_total_lipids_ratio_in_very_small_VLDL__locus304	TRUE	TRUE	TRUE
Triglycerides_to_total_lipids_ratio_in_very_small_VLDL__locus305	TRUE	TRUE	TRUE
Triglycerides_to_total_lipids_ratio_in_very_small_VLDL__locus306	TRUE	TRUE	TRUE
Triglycerides_to_total_lipids_ratio_in_very_small_VLDL__locus307	TRUE	TRUE	TRUE
Triglycerides_to_total_lipids_ratio_in_very_small_VLDL__locus308	TRUE	TRUE	TRUE
Triglycerides_to_total_lipids_ratio_in_very_small_VLDL__locus309	TRUE	TRUE	TRUE
Triglycerides_to_total_lipids_ratio_in_very_small_VLDL__locus310	TRUE	TRUE	TRUE
Triglycerides_to_total_lipids_ratio_in_very_small_VLDL__locus311	TRUE	TRUE	TRUE
Triglycerides_to_total_lipids_ratio_in_very_small_VLDL__locus312	TRUE	TRUE	TRUE
Triglycerides_to_total_lipids_ratio_in_very_small_VLDL__locus313	TRUE	TRUE	TRUE
Triglycerides_to_total_lipids_ratio_in_very_small_VLDL__locus314	TRUE	TRUE	TRUE
Triglycerides_to_total_lipids_ratio_in_very_small_VLDL__locus315	TRUE	TRUE	TRUE
Triglycerides_to_total_lipids_ratio_in_very_small_VLDL__locus316	TRUE	TRUE	TRUE
Triglycerides_to_total_lipids_ratio_in_very_small_VLDL__locus317	TRUE	TRUE	TRUE
Triglycerides_to_total_lipids_ratio_in_very_small_VLDL__locus318	TRUE	TRUE	TRUE
Triglycerides_to_total_lipids_ratio_in_very_small_VLDL__locus319	TRUE	TRUE	TRUE
Triglycerides_to_total_lipids_ratio_in_very_small_VLDL__locus320	TRUE	TRUE	TRUE
Triglycerides_to_total_lipids_ratio_in_very_small_VLDL__locus321	TRUE	TRUE	TRUE
Triglycerides_to_total_lipids_ratio_in_very_small_VLDL__locus322	TRUE	TRUE	TRUE
Triglycerides_to_total_lipids_ratio_in_very_small_VLDL__locus323	TRUE	TRUE	TRUE
Triglycerides_to_total_lipids_ratio_in_very_small_VLDL__locus324	TRUE	TRUE	TRUE
Triglycerides_to_total_lipids_ratio_in_very_small_VLDL__locus325	TRUE	TRUE	TRUE
Triglycerides_to_total_lipids_ratio_in_very_small_VLDL__locus326	TRUE	TRUE	TRUE
Triglycerides_to_total_lipids_ratio_in_very_small_VLDL__locus327	TRUE	TRUE	TRUE
Triglycerides_to_total_lipids_ratio_in_very_small_VLDL__locus328	TRUE	TRUE	TRUE
Triglycerides_to_total_lipids_ratio_in_very_small_VLDL__locus329	TRUE	TRUE	TRUE
Triglycerides_to_total_lipids_ratio_in_very_small_VLDL__locus330	TRUE	TRUE	TRUE
Triglycerides_to_total_lipids_ratio_in_very_small_VLDL__locus331	TRUE	TRUE	TRUE
Triglycerides_to_total_lipids_ratio_in_very_small_VLDL__locus332	TRUE	TRUE	TRUE
Triglycerides_to_total_lipids_ratio_in_very_small_VLDL__locus333	TRUE	TRUE	TRUE
Triglycerides_to_total_lipids_ratio_in_very_small_VLDL__locus334	TRUE	TRUE	TRUE
Triglycerides_to_total_lipids_ratio_in_very_small_VLDL__locus335	TRUE	TRUE	TRUE
Triglycerides_to_total_lipids_ratio_in_very_small_VLDL__locus336	TRUE	TRUE	TRUE
Triglycerides_to_total_lipids_ratio_in_very_small_VLDL__locus337	TRUE	TRUE	TRUE
Triglycerides_to_total_lipids_ratio_in_very_small_VLDL__locus338	TRUE	TRUE	TRUE
Triglycerides_to_total_lipids_ratio_in_very_small_VLDL__locus339	TRUE	TRUE	TRUE
Triglycerides_to_total_lipids_ratio_in_very_small_VLDL__locus340	TRUE	TRUE	TRUE
Triglycerides_to_total_lipids_ratio_in_very_small_VLDL__locus341	TRUE	TRUE	TRUE
Triglycerides_to_total_lipids_ratio_in_very_small_VLDL__locus342	TRUE	TRUE	TRUE
Triglycerides_to_total_lipids_ratio_in_very_small_VLDL__locus343	TRUE	TRUE	TRUE
Triglycerides_to_total_lipids_ratio_in_very_small_VLDL__locus344	TRUE	TRUE	TRUE
Triglycerides_to_total_lipids_ratio_in_very_small_VLDL__locus345	TRUE	TRUE	TRUE
Triglycerides_to_total_lipids_ratio_in_very_small_VLDL__locus346	TRUE	TRUE	TRUE
Triglycerides_to_total_lipids_ratio_in_very_small_VLDL__locus347	TRUE	TRUE	TRUE
Triglycerides_to_total_lipids_ratio_in_very_small_VLDL__locus348	TRUE	TRUE	TRUE
Triglycerides_to_total_lipids_ratio_in_very_small_VLDL__locus349	TRUE	TRUE	TRUE
Triglycerides_to_total_lipids_ratio_in_very_small_VLDL__locus350	TRUE	TRUE	TRUE
Triglycerides_to_total_lipids_ratio_in_very_small_VLDL__locus351	TRUE	TRUE	TRUE
Triglycerides_to_total_lipids_ratio_in_very_small_VLDL__locus352	TRUE	TRUE	TRUE
Triglycerides_to_total_lipids_ratio_in_very_small_VLDL__locus353	TRUE	TRUE	TRUE
Triglycerides_to_total_lipids_ratio_in_very_small_VLDL__locus354	TRUE	TRUE	TRUE
Triglycerides_to_total_lipids_ratio_in_very_small_VLDL__locus355	TRUE	TRUE	TRUE
Triglycerides_to_total_lipids_ratio_in_very_small_VLDL__locus356	TRUE	TRUE	TRUE
Triglycerides_to_total_lipids_ratio_in_very_small_VLDL__locus357	TRUE	TRUE	TRUE
Triglycerides_to_total_lipids_ratio_in_very_small_VLDL__locus358	TRUE	TRUE	TRUE
Triglycerides_to_total_lipids_ratio_in_very_small_VLDL__locus359	TRUE	TRUE	TRUE
Triglycerides_to_total_lipids_ratio_in_very_small_VLDL__locus360	TRUE	TRUE	TRUE
Triglycerides_to_total_lipids_ratio_in_very_small_VLDL__locus361	TRUE	TRUE	TRUE
Triglycerides_to_total_lipids_ratio_in_very_small_VLDL__locus362	TRUE	TRUE	TRUE
Triglycerides_to_total_lipids_ratio_in_very_small_VLDL__locus363	TRUE	TRUE	TRUE
Triglycerides_to_total_lipids_ratio_in_very_small_VLDL__locus364	TRUE	TRUE	TRUE
Triglycerides_to_total_lipids_ratio_in_very_small_VLDL__locus365	TRUE	TRUE	TRUE
Triglycerides_to_total_lipids_ratio_in_very_small_VLDL__locus366	TRUE	TRUE	TRUE
Triglycerides_to_total_lipids_ratio_in_very_small_VLDL__locus367	TRUE	TRUE	TRUE
Triglycerides_to_total_lipids_ratio_in_very_small_VLDL__locus368	TRUE	TRUE	TRUE
Triglycerides_to_total_lipids_ratio_in_very_small_VLDL__locus369	TRUE	TRUE	TRUE
Triglycerides_to_total_lipids_ratio_in_very_small_VLDL__locus370	TRUE	TRUE	TRUE
Triglycerides_to_total_lipids_ratio_in_very_small_VLDL__locus371	TRUE	TRUE	TRUE
Triglycerides_to_total_lipids_ratio_in_very_small_VLDL__locus372	TRUE	TRUE	TRUE
Triglycerides_to_total_lipids_ratio_in_very_small_VLDL__locus373	TRUE	TRUE	TRUE
Triglycerides_to_total_lipids_ratio_in_very_small_VLDL__locus374	TRUE	TRUE	TRUE
Triglycerides_to_total_lipids_ratio_in_very_small_VLDL__locus375	TRUE	TRUE	TRUE
Triglycerides_to_total_lipids_ratio_in_very_small_VLDL__locus376	TRUE	TRUE	TRUE
Triglycerides_to_total_lipids_ratio_in_very_small_VLDL__locus377	TRUE	TRUE	TRUE
Triglycerides_to_total_lipids_ratio_in_very_small_VLDL__locus378	TRUE	TRUE	TRUE
Triglycerides_to_total_lipids_ratio_in_very_small_VLDL__locus379	TRUE	TRUE	TRUE
Triglycerides_to_total_lipids_ratio_in_very_small_VLDL__locus380	TRUE	TRUE	TRUE
Triglycerides_to_total_lipids_ratio_in_very_small_VLDL__locus381	TRUE	TRUE	TRUE
Triglycerides_to_total_lipids_ratio_in_very_small_VLDL__locus382	TRUE	TRUE	TRUE
Triglycerides_to_total_lipids_ratio_in_very_small_VLDL__locus383	TRUE	TRUE	TRUE
Triglycerides_to_total_lipids_ratio_in_very_small_VLDL__locus384	TRUE	TRUE	TRUE
Triglycerides_to_total_lipids_ratio_in_very_small_VLDL__locus385	TRUE	TRUE	TRUE
Triglycerides_to_total_lipids_ratio_in_very_small_VLDL__locus386	TRUE	TRUE	TRUE
Triglycerides_to_total_lipids_ratio_in_very_small_VLDL__locus387	TRUE	TRUE	TRUE
Triglycerides_to_total_lipids_ratio_in_very_small_VLDL__locus388	TRUE	TRUE	TRUE
Triglycerides_to_total_lipids_ratio_in_very_small_VLDL__locus389	TRUE	TRUE	TRUE
Triglycerides_to_total_lipids_ratio_in_very_small_VLDL__locus390	TRUE	TRUE	TRUE
Triglycerides_to_total_lipids_ratio_in_very_small_VLDL__locus391	TRUE	TRUE	TRUE
Triglycerides_to_total_lipids_ratio_in_very_small_VLDL__locus392	TRUE	TRUE	TRUE
Triglycerides_to_total_lipids_ratio_in_very_small_VLDL__locus393	TRUE	TRUE	TRUE
Triglycerides_to_total_lipids_ratio_in_very_small_VLDL__locus394	TRUE	TRUE	TRUE
Triglycerides_to_total_lipids_ratio_in_very_small_VLDL__locus395	TRUE	TRUE	TRUE
Triglycerides_to_total_lipids_ratio_in_very_small_VLDL__locus396	TRUE	TRUE	TRUE
Triglycerides_to_total_lipids_ratio_in_very_small_VLDL__locus397	TRUE	TRUE	TRUE
Triglycerides_to_total_lipids_ratio_in_very_small_VLDL__locus398	TRUE	TRUE	TRUE
Triglycerides_to_total_lipids_ratio_in_very_small_VLDL__locus399	TRUE	TRUE	TRUE
Triglycerides_to_total_lipids_ratio_in_very_small_VLDL__locus400	TRUE	TRUE	TRUE
Triglycerides_to_total_lipids_ratio_in_very_small_VLDL__locus401	TRUE	TRUE	TRUE
Triglycerides_to_total_lipids_ratio_in_very_small_VLDL__locus402	TRUE	TRUE	TRUE
Triglycerides_to_total_lipids_ratio_in_very_small_VLDL__locus403	TRUE	TRUE	TRUE
Triglycerides_to_total_lipids_ratio_in_very_small_VLDL__locus404	TRUE	TRUE	TRUE
Triglycerides_to_total_lipids_ratio_in_very_small_VLDL__locus405	TRUE	TRUE	TRUE
Triglycerides_to_total_lipids_ratio_in_very_small_VLDL__locus406	TRUE	TRUE	TRUE
Triglycerides_to_total_lipids_ratio_in_very_small_VLDL__locus407	TRUE	TRUE	TRUE
Triglycerides_to_total_lipids_ratio_in_very_small_VLDL__locus408	TRUE	TRUE	TRUE
Triglycerides_to_total_lipids_ratio_in_very_small_VLDL__locus409	TRUE	TRUE	TRUE
Triglycerides_to_total_lipids_ratio_in_very_small_VLDL__locus410	TRUE	TRUE	TRUE
Triglycerides_to_total_lipids_ratio_in_very_small_VLDL__locus411	TRUE	TRUE	TRUE
Triglycerides_to_total_lipids_ratio_in_very_small_VLDL__locus412	TRUE	TRUE	TRUE
Triglycerides_to_total_lipids_ratio_in_very_small_VLDL__locus413	TRUE	TRUE	TRUE
Triglycerides_to_total_lipids_ratio_in_very_small_VLDL__locus414	TRUE	TRUE	TRUE
Triglycerides_to_total_lipids_ratio_in_very_small_VLDL__locus415	FALSE	FALSE	FALSE
Triglycerides_to_total_lipids_ratio_in_very_small_VLDL__locus416	TRUE	TRUE	TRUE
Triglycerides_to_total_lipids_ratio_in_very_small_VLDL__locus417	TRUE	TRUE	TRUE
Triglycerides_to_total_lipids_ratio_in_very_small_VLDL__locus418	TRUE	TRUE	TRUE
Triglycerides_to_total_lipids_ratio_in_very_small_VLDL__locus419	TRUE	TRUE	TRUE
