locus_key	trait	locus	abf_class	failure_reason	is_mhc	qc_exp_lead_present	qc_mdd_lead_present_main	qc_mdd_lead_present_noukbb
Ratio_of_polyunsaturated_fatty_acids_to_total_fatty_acids__locus351	Ratio_of_polyunsaturated_fatty_acids_to_total_fatty_acids	locus351	trait_specific_or_low_power	none	FALSE	TRUE	TRUE	TRUE
Ratio_of_polyunsaturated_fatty_acids_to_total_fatty_acids__locus352	Ratio_of_polyunsaturated_fatty_acids_to_total_fatty_acids	locus352	trait_specific_or_low_power	none	FALSE	TRUE	TRUE	TRUE
Ratio_of_polyunsaturated_fatty_acids_to_total_fatty_acids__locus353	Ratio_of_polyunsaturated_fatty_acids_to_total_fatty_acids	locus353	inconclusive	posterior_indeterminate	FALSE	TRUE	TRUE	TRUE
Ratio_of_polyunsaturated_fatty_acids_to_total_fatty_acids__locus354	Ratio_of_polyunsaturated_fatty_acids_to_total_fatty_acids	locus354	trait_specific_or_low_power	none	FALSE	TRUE	TRUE	TRUE
Ratio_of_polyunsaturated_fatty_acids_to_total_fatty_acids__locus355	Ratio_of_polyunsaturated_fatty_acids_to_total_fatty_acids	locus355	inconclusive	posterior_indeterminate	FALSE	TRUE	TRUE	TRUE
Ratio_of_polyunsaturated_fatty_acids_to_total_fatty_acids__locus356	Ratio_of_polyunsaturated_fatty_acids_to_total_fatty_acids	locus356	distinct_signal	none	FALSE	TRUE	TRUE	TRUE
Ratio_of_polyunsaturated_fatty_acids_to_total_fatty_acids__locus357	Ratio_of_polyunsaturated_fatty_acids_to_total_fatty_acids	locus357	trait_specific_or_low_power	none	FALSE	TRUE	TRUE	TRUE
Ratio_of_polyunsaturated_fatty_acids_to_total_fatty_acids__locus358	Ratio_of_polyunsaturated_fatty_acids_to_total_fatty_acids	locus358	trait_specific_or_low_power	none	FALSE	TRUE	TRUE	TRUE
Ratio_of_polyunsaturated_fatty_acids_to_total_fatty_acids__locus359	Ratio_of_polyunsaturated_fatty_acids_to_total_fatty_acids	locus359	trait_specific_or_low_power	none	FALSE	TRUE	TRUE	TRUE
Ratio_of_polyunsaturated_fatty_acids_to_total_fatty_acids__locus360	Ratio_of_polyunsaturated_fatty_acids_to_total_fatty_acids	locus360	trait_specific_or_low_power	none	FALSE	TRUE	TRUE	TRUE
Ratio_of_polyunsaturated_fatty_acids_to_total_fatty_acids__locus361	Ratio_of_polyunsaturated_fatty_acids_to_total_fatty_acids	locus361	inconclusive	lead_missing	FALSE	FALSE	FALSE	FALSE
Ratio_of_polyunsaturated_fatty_acids_to_total_fatty_acids__locus362	Ratio_of_polyunsaturated_fatty_acids_to_total_fatty_acids	locus362	trait_specific_or_low_power	none	FALSE	TRUE	TRUE	TRUE
Ratio_of_polyunsaturated_fatty_acids_to_total_fatty_acids__locus363	Ratio_of_polyunsaturated_fatty_acids_to_total_fatty_acids	locus363	inconclusive	posterior_indeterminate	FALSE	TRUE	TRUE	TRUE
Ratio_of_polyunsaturated_fatty_acids_to_total_fatty_acids__locus364	Ratio_of_polyunsaturated_fatty_acids_to_total_fatty_acids	locus364	trait_specific_or_low_power	none	FALSE	TRUE	TRUE	TRUE
Ratio_of_polyunsaturated_fatty_acids_to_total_fatty_acids__locus365	Ratio_of_polyunsaturated_fatty_acids_to_total_fatty_acids	locus365	trait_specific_or_low_power	none	FALSE	TRUE	TRUE	TRUE
Ratio_of_polyunsaturated_fatty_acids_to_total_fatty_acids__locus366	Ratio_of_polyunsaturated_fatty_acids_to_total_fatty_acids	locus366	trait_specific_or_low_power	none	FALSE	TRUE	TRUE	TRUE
Ratio_of_polyunsaturated_fatty_acids_to_total_fatty_acids__locus367	Ratio_of_polyunsaturated_fatty_acids_to_total_fatty_acids	locus367	trait_specific_or_low_power	none	FALSE	TRUE	TRUE	TRUE
Ratio_of_polyunsaturated_fatty_acids_to_total_fatty_acids__locus368	Ratio_of_polyunsaturated_fatty_acids_to_total_fatty_acids	locus368	trait_specific_or_low_power	none	FALSE	TRUE	TRUE	TRUE
Ratio_of_polyunsaturated_fatty_acids_to_total_fatty_acids__locus369	Ratio_of_polyunsaturated_fatty_acids_to_total_fatty_acids	locus369	distinct_signal	none	FALSE	TRUE	TRUE	TRUE
Ratio_of_polyunsaturated_fatty_acids_to_total_fatty_acids__locus370	Ratio_of_polyunsaturated_fatty_acids_to_total_fatty_acids	locus370	inconclusive	posterior_indeterminate	FALSE	TRUE	TRUE	TRUE
Ratio_of_polyunsaturated_fatty_acids_to_total_fatty_acids__locus371	Ratio_of_polyunsaturated_fatty_acids_to_total_fatty_acids	locus371	inconclusive	posterior_indeterminate	FALSE	TRUE	TRUE	TRUE
Ratio_of_polyunsaturated_fatty_acids_to_total_fatty_acids__locus372	Ratio_of_polyunsaturated_fatty_acids_to_total_fatty_acids	locus372	inconclusive	posterior_indeterminate	FALSE	TRUE	TRUE	TRUE
Ratio_of_polyunsaturated_fatty_acids_to_total_fatty_acids__locus373	Ratio_of_polyunsaturated_fatty_acids_to_total_fatty_acids	locus373	trait_specific_or_low_power	none	FALSE	TRUE	TRUE	TRUE
Ratio_of_polyunsaturated_fatty_acids_to_total_fatty_acids__locus374	Ratio_of_polyunsaturated_fatty_acids_to_total_fatty_acids	locus374	inconclusive	posterior_indeterminate	FALSE	TRUE	TRUE	TRUE
Ratio_of_polyunsaturated_fatty_acids_to_total_fatty_acids__locus375	Ratio_of_polyunsaturated_fatty_acids_to_total_fatty_acids	locus375	inconclusive	posterior_indeterminate	FALSE	TRUE	TRUE	TRUE
Ratio_of_polyunsaturated_fatty_acids_to_total_fatty_acids__locus376	Ratio_of_polyunsaturated_fatty_acids_to_total_fatty_acids	locus376	trait_specific_or_low_power	none	FALSE	TRUE	TRUE	TRUE
Ratio_of_polyunsaturated_fatty_acids_to_total_fatty_acids__locus377	Ratio_of_polyunsaturated_fatty_acids_to_total_fatty_acids	locus377	trait_specific_or_low_power	none	FALSE	TRUE	TRUE	TRUE
Ratio_of_polyunsaturated_fatty_acids_to_total_fatty_acids__locus378	Ratio_of_polyunsaturated_fatty_acids_to_total_fatty_acids	locus378	trait_specific_or_low_power	none	FALSE	TRUE	TRUE	TRUE
Ratio_of_polyunsaturated_fatty_acids_to_total_fatty_acids__locus379	Ratio_of_polyunsaturated_fatty_acids_to_total_fatty_acids	locus379	trait_specific_or_low_power	none	FALSE	TRUE	TRUE	TRUE
Ratio_of_polyunsaturated_fatty_acids_to_total_fatty_acids__locus380	Ratio_of_polyunsaturated_fatty_acids_to_total_fatty_acids	locus380	inconclusive	posterior_indeterminate	FALSE	TRUE	TRUE	TRUE
Ratio_of_polyunsaturated_fatty_acids_to_total_fatty_acids__locus381	Ratio_of_polyunsaturated_fatty_acids_to_total_fatty_acids	locus381	trait_specific_or_low_power	none	FALSE	TRUE	TRUE	TRUE
Ratio_of_polyunsaturated_fatty_acids_to_total_fatty_acids__locus382	Ratio_of_polyunsaturated_fatty_acids_to_total_fatty_acids	locus382	trait_specific_or_low_power	none	FALSE	TRUE	TRUE	TRUE
Ratio_of_polyunsaturated_fatty_acids_to_total_fatty_acids__locus383	Ratio_of_polyunsaturated_fatty_acids_to_total_fatty_acids	locus383	inconclusive	posterior_indeterminate	FALSE	TRUE	TRUE	TRUE
Ratio_of_polyunsaturated_fatty_acids_to_total_fatty_acids__locus384	Ratio_of_polyunsaturated_fatty_acids_to_total_fatty_acids	locus384	inconclusive	posterior_indeterminate	FALSE	TRUE	TRUE	TRUE
Ratio_of_polyunsaturated_fatty_acids_to_total_fatty_acids__locus385	Ratio_of_polyunsaturated_fatty_acids_to_total_fatty_acids	locus385	distinct_signal	none	FALSE	TRUE	TRUE	TRUE
Ratio_of_polyunsaturated_fatty_acids_to_total_fatty_acids__locus386	Ratio_of_polyunsaturated_fatty_acids_to_total_fatty_acids	locus386	trait_specific_or_low_power	none	FALSE	TRUE	TRUE	TRUE
Ratio_of_polyunsaturated_fatty_acids_to_total_fatty_acids__locus387	Ratio_of_polyunsaturated_fatty_acids_to_total_fatty_acids	locus387	trait_specific_or_low_power	none	FALSE	TRUE	TRUE	TRUE
Ratio_of_polyunsaturated_fatty_acids_to_total_fatty_acids__locus388	Ratio_of_polyunsaturated_fatty_acids_to_total_fatty_acids	locus388	trait_specific_or_low_power	none	FALSE	TRUE	TRUE	TRUE
Ratio_of_polyunsaturated_fatty_acids_to_total_fatty_acids__locus389	Ratio_of_polyunsaturated_fatty_acids_to_total_fatty_acids	locus389	trait_specific_or_low_power	none	FALSE	TRUE	TRUE	TRUE
Ratio_of_polyunsaturated_fatty_acids_to_total_fatty_acids__locus390	Ratio_of_polyunsaturated_fatty_acids_to_total_fatty_acids	locus390	inconclusive	posterior_indeterminate	FALSE	TRUE	TRUE	TRUE
Ratio_of_polyunsaturated_fatty_acids_to_total_fatty_acids__locus391	Ratio_of_polyunsaturated_fatty_acids_to_total_fatty_acids	locus391	trait_specific_or_low_power	none	FALSE	TRUE	TRUE	TRUE
Ratio_of_polyunsaturated_fatty_acids_to_total_fatty_acids__locus392	Ratio_of_polyunsaturated_fatty_acids_to_total_fatty_acids	locus392	inconclusive	posterior_indeterminate	FALSE	TRUE	TRUE	TRUE
Ratio_of_polyunsaturated_fatty_acids_to_total_fatty_acids__locus393	Ratio_of_polyunsaturated_fatty_acids_to_total_fatty_acids	locus393	inconclusive	posterior_indeterminate	FALSE	TRUE	TRUE	TRUE
Ratio_of_polyunsaturated_fatty_acids_to_total_fatty_acids__locus394	Ratio_of_polyunsaturated_fatty_acids_to_total_fatty_acids	locus394	inconclusive	posterior_indeterminate	FALSE	TRUE	TRUE	TRUE
Ratio_of_polyunsaturated_fatty_acids_to_total_fatty_acids__locus395	Ratio_of_polyunsaturated_fatty_acids_to_total_fatty_acids	locus395	trait_specific_or_low_power	none	FALSE	TRUE	TRUE	TRUE
Ratio_of_polyunsaturated_fatty_acids_to_total_fatty_acids__locus396	Ratio_of_polyunsaturated_fatty_acids_to_total_fatty_acids	locus396	trait_specific_or_low_power	none	FALSE	TRUE	TRUE	TRUE
Ratio_of_polyunsaturated_fatty_acids_to_total_fatty_acids__locus397	Ratio_of_polyunsaturated_fatty_acids_to_total_fatty_acids	locus397	inconclusive	posterior_indeterminate	FALSE	TRUE	TRUE	TRUE
Ratio_of_polyunsaturated_fatty_acids_to_total_fatty_acids__locus398	Ratio_of_polyunsaturated_fatty_acids_to_total_fatty_acids	locus398	inconclusive	posterior_indeterminate	FALSE	TRUE	TRUE	TRUE
Ratio_of_polyunsaturated_fatty_acids_to_total_fatty_acids__locus399	Ratio_of_polyunsaturated_fatty_acids_to_total_fatty_acids	locus399	trait_specific_or_low_power	none	FALSE	TRUE	TRUE	TRUE
Ratio_of_polyunsaturated_fatty_acids_to_total_fatty_acids__locus400	Ratio_of_polyunsaturated_fatty_acids_to_total_fatty_acids	locus400	trait_specific_or_low_power	none	FALSE	TRUE	TRUE	TRUE
Ratio_of_polyunsaturated_fatty_acids_to_total_fatty_acids__locus401	Ratio_of_polyunsaturated_fatty_acids_to_total_fatty_acids	locus401	trait_specific_or_low_power	none	FALSE	TRUE	TRUE	TRUE
Ratio_of_polyunsaturated_fatty_acids_to_total_fatty_acids__locus402	Ratio_of_polyunsaturated_fatty_acids_to_total_fatty_acids	locus402	trait_specific_or_low_power	none	FALSE	TRUE	TRUE	TRUE
Ratio_of_polyunsaturated_fatty_acids_to_total_fatty_acids__locus403	Ratio_of_polyunsaturated_fatty_acids_to_total_fatty_acids	locus403	inconclusive	posterior_indeterminate	FALSE	TRUE	TRUE	TRUE
Ratio_of_polyunsaturated_fatty_acids_to_total_fatty_acids__locus404	Ratio_of_polyunsaturated_fatty_acids_to_total_fatty_acids	locus404	trait_specific_or_low_power	none	FALSE	TRUE	TRUE	TRUE
Ratio_of_polyunsaturated_fatty_acids_to_total_fatty_acids__locus405	Ratio_of_polyunsaturated_fatty_acids_to_total_fatty_acids	locus405	distinct_signal	none	FALSE	TRUE	TRUE	TRUE
Ratio_of_polyunsaturated_fatty_acids_to_total_fatty_acids__locus406	Ratio_of_polyunsaturated_fatty_acids_to_total_fatty_acids	locus406	distinct_signal	none	FALSE	TRUE	TRUE	TRUE
Ratio_of_polyunsaturated_fatty_acids_to_total_fatty_acids__locus407	Ratio_of_polyunsaturated_fatty_acids_to_total_fatty_acids	locus407	distinct_signal	none	FALSE	TRUE	TRUE	TRUE
Ratio_of_polyunsaturated_fatty_acids_to_total_fatty_acids__locus408	Ratio_of_polyunsaturated_fatty_acids_to_total_fatty_acids	locus408	inconclusive	posterior_indeterminate	FALSE	TRUE	TRUE	TRUE
Ratio_of_polyunsaturated_fatty_acids_to_total_fatty_acids__locus409	Ratio_of_polyunsaturated_fatty_acids_to_total_fatty_acids	locus409	distinct_signal	none	FALSE	TRUE	TRUE	TRUE
Ratio_of_polyunsaturated_fatty_acids_to_total_fatty_acids__locus410	Ratio_of_polyunsaturated_fatty_acids_to_total_fatty_acids	locus410	trait_specific_or_low_power	none	FALSE	TRUE	TRUE	TRUE
Ratio_of_polyunsaturated_fatty_acids_to_total_fatty_acids__locus411	Ratio_of_polyunsaturated_fatty_acids_to_total_fatty_acids	locus411	trait_specific_or_low_power	none	FALSE	TRUE	TRUE	TRUE
Ratio_of_polyunsaturated_fatty_acids_to_total_fatty_acids__locus412	Ratio_of_polyunsaturated_fatty_acids_to_total_fatty_acids	locus412	trait_specific_or_low_power	none	FALSE	TRUE	TRUE	TRUE
Ratio_of_polyunsaturated_fatty_acids_to_total_fatty_acids__locus413	Ratio_of_polyunsaturated_fatty_acids_to_total_fatty_acids	locus413	trait_specific_or_low_power	none	FALSE	TRUE	TRUE	TRUE
Ratio_of_polyunsaturated_fatty_acids_to_total_fatty_acids__locus414	Ratio_of_polyunsaturated_fatty_acids_to_total_fatty_acids	locus414	distinct_signal	none	FALSE	TRUE	TRUE	TRUE
Triglycerides_to_total_lipids_ratio_in_very_large_HDL__locus001	Triglycerides_to_total_lipids_ratio_in_very_large_HDL	locus001	trait_specific_or_low_power	none	FALSE	TRUE	TRUE	TRUE
Triglycerides_to_total_lipids_ratio_in_very_large_HDL__locus002	Triglycerides_to_total_lipids_ratio_in_very_large_HDL	locus002	trait_specific_or_low_power	none	FALSE	TRUE	TRUE	TRUE
Triglycerides_to_total_lipids_ratio_in_very_large_HDL__locus003	Triglycerides_to_total_lipids_ratio_in_very_large_HDL	locus003	trait_specific_or_low_power	none	FALSE	TRUE	TRUE	TRUE
Triglycerides_to_total_lipids_ratio_in_very_large_HDL__locus004	Triglycerides_to_total_lipids_ratio_in_very_large_HDL	locus004	trait_specific_or_low_power	none	FALSE	TRUE	TRUE	TRUE
Triglycerides_to_total_lipids_ratio_in_very_large_HDL__locus005	Triglycerides_to_total_lipids_ratio_in_very_large_HDL	locus005	trait_specific_or_low_power	none	FALSE	TRUE	TRUE	TRUE
Triglycerides_to_total_lipids_ratio_in_very_large_HDL__locus006	Triglycerides_to_total_lipids_ratio_in_very_large_HDL	locus006	trait_specific_or_low_power	none	FALSE	TRUE	TRUE	TRUE
Triglycerides_to_total_lipids_ratio_in_very_large_HDL__locus007	Triglycerides_to_total_lipids_ratio_in_very_large_HDL	locus007	trait_specific_or_low_power	none	FALSE	TRUE	TRUE	TRUE
Triglycerides_to_total_lipids_ratio_in_very_large_HDL__locus008	Triglycerides_to_total_lipids_ratio_in_very_large_HDL	locus008	inconclusive	posterior_indeterminate	FALSE	TRUE	TRUE	TRUE
Triglycerides_to_total_lipids_ratio_in_very_large_HDL__locus009	Triglycerides_to_total_lipids_ratio_in_very_large_HDL	locus009	inconclusive	posterior_indeterminate	FALSE	TRUE	TRUE	TRUE
Triglycerides_to_total_lipids_ratio_in_very_large_HDL__locus010	Triglycerides_to_total_lipids_ratio_in_very_large_HDL	locus010	trait_specific_or_low_power	none	FALSE	TRUE	TRUE	TRUE
Triglycerides_to_total_lipids_ratio_in_very_large_HDL__locus011	Triglycerides_to_total_lipids_ratio_in_very_large_HDL	locus011	distinct_signal	none	FALSE	TRUE	TRUE	TRUE
Triglycerides_to_total_lipids_ratio_in_very_large_HDL__locus012	Triglycerides_to_total_lipids_ratio_in_very_large_HDL	locus012	inconclusive	posterior_indeterminate	FALSE	TRUE	TRUE	TRUE
Triglycerides_to_total_lipids_ratio_in_very_large_HDL__locus013	Triglycerides_to_total_lipids_ratio_in_very_large_HDL	locus013	trait_specific_or_low_power	none	FALSE	TRUE	TRUE	TRUE
Triglycerides_to_total_lipids_ratio_in_very_large_HDL__locus014	Triglycerides_to_total_lipids_ratio_in_very_large_HDL	locus014	inconclusive	posterior_indeterminate	FALSE	TRUE	TRUE	TRUE
Triglycerides_to_total_lipids_ratio_in_very_large_HDL__locus015	Triglycerides_to_total_lipids_ratio_in_very_large_HDL	locus015	trait_specific_or_low_power	none	FALSE	TRUE	TRUE	TRUE
Triglycerides_to_total_lipids_ratio_in_very_large_HDL__locus016	Triglycerides_to_total_lipids_ratio_in_very_large_HDL	locus016	inconclusive	posterior_indeterminate	FALSE	TRUE	TRUE	TRUE
Triglycerides_to_total_lipids_ratio_in_very_large_HDL__locus017	Triglycerides_to_total_lipids_ratio_in_very_large_HDL	locus017	trait_specific_or_low_power	none	FALSE	TRUE	TRUE	TRUE
Triglycerides_to_total_lipids_ratio_in_very_large_HDL__locus018	Triglycerides_to_total_lipids_ratio_in_very_large_HDL	locus018	trait_specific_or_low_power	none	FALSE	TRUE	TRUE	TRUE
Triglycerides_to_total_lipids_ratio_in_very_large_HDL__locus019	Triglycerides_to_total_lipids_ratio_in_very_large_HDL	locus019	trait_specific_or_low_power	none	FALSE	TRUE	TRUE	TRUE
Triglycerides_to_total_lipids_ratio_in_very_large_HDL__locus020	Triglycerides_to_total_lipids_ratio_in_very_large_HDL	locus020	trait_specific_or_low_power	none	FALSE	TRUE	TRUE	TRUE
Triglycerides_to_total_lipids_ratio_in_very_large_HDL__locus021	Triglycerides_to_total_lipids_ratio_in_very_large_HDL	locus021	trait_specific_or_low_power	none	FALSE	TRUE	TRUE	TRUE
Triglycerides_to_total_lipids_ratio_in_very_large_HDL__locus022	Triglycerides_to_total_lipids_ratio_in_very_large_HDL	locus022	inconclusive	posterior_indeterminate	FALSE	TRUE	TRUE	TRUE
Triglycerides_to_total_lipids_ratio_in_very_large_HDL__locus023	Triglycerides_to_total_lipids_ratio_in_very_large_HDL	locus023	trait_specific_or_low_power	none	FALSE	TRUE	TRUE	TRUE
Triglycerides_to_total_lipids_ratio_in_very_large_HDL__locus024	Triglycerides_to_total_lipids_ratio_in_very_large_HDL	locus024	trait_specific_or_low_power	none	FALSE	TRUE	TRUE	TRUE
Triglycerides_to_total_lipids_ratio_in_very_large_HDL__locus025	Triglycerides_to_total_lipids_ratio_in_very_large_HDL	locus025	distinct_signal	none	FALSE	TRUE	TRUE	TRUE
Triglycerides_to_total_lipids_ratio_in_very_large_HDL__locus026	Triglycerides_to_total_lipids_ratio_in_very_large_HDL	locus026	inconclusive	lead_missing	FALSE	FALSE	FALSE	FALSE
Triglycerides_to_total_lipids_ratio_in_very_large_HDL__locus027	Triglycerides_to_total_lipids_ratio_in_very_large_HDL	locus027	trait_specific_or_low_power	none	FALSE	TRUE	TRUE	TRUE
Triglycerides_to_total_lipids_ratio_in_very_large_HDL__locus028	Triglycerides_to_total_lipids_ratio_in_very_large_HDL	locus028	robust_coloc	none	FALSE	TRUE	TRUE	TRUE
Triglycerides_to_total_lipids_ratio_in_very_large_HDL__locus029	Triglycerides_to_total_lipids_ratio_in_very_large_HDL	locus029	trait_specific_or_low_power	none	FALSE	TRUE	TRUE	TRUE
Triglycerides_to_total_lipids_ratio_in_very_large_HDL__locus030	Triglycerides_to_total_lipids_ratio_in_very_large_HDL	locus030	distinct_signal	none	FALSE	TRUE	TRUE	TRUE
Triglycerides_to_total_lipids_ratio_in_very_large_HDL__locus031	Triglycerides_to_total_lipids_ratio_in_very_large_HDL	locus031	inconclusive	posterior_indeterminate	FALSE	TRUE	TRUE	TRUE
Triglycerides_to_total_lipids_ratio_in_very_large_HDL__locus032	Triglycerides_to_total_lipids_ratio_in_very_large_HDL	locus032	trait_specific_or_low_power	none	FALSE	TRUE	TRUE	TRUE
Triglycerides_to_total_lipids_ratio_in_very_large_HDL__locus033	Triglycerides_to_total_lipids_ratio_in_very_large_HDL	locus033	trait_specific_or_low_power	none	FALSE	TRUE	TRUE	TRUE
Triglycerides_to_total_lipids_ratio_in_very_large_HDL__locus034	Triglycerides_to_total_lipids_ratio_in_very_large_HDL	locus034	trait_specific_or_low_power	none	FALSE	TRUE	TRUE	TRUE
Triglycerides_to_total_lipids_ratio_in_very_large_HDL__locus035	Triglycerides_to_total_lipids_ratio_in_very_large_HDL	locus035	trait_specific_or_low_power	none	FALSE	TRUE	TRUE	TRUE
Triglycerides_to_total_lipids_ratio_in_very_large_HDL__locus036	Triglycerides_to_total_lipids_ratio_in_very_large_HDL	locus036	distinct_signal	none	FALSE	TRUE	TRUE	TRUE
Triglycerides_to_total_lipids_ratio_in_very_large_HDL__locus037	Triglycerides_to_total_lipids_ratio_in_very_large_HDL	locus037	inconclusive	posterior_indeterminate	FALSE	TRUE	TRUE	TRUE
Triglycerides_to_total_lipids_ratio_in_very_large_HDL__locus038	Triglycerides_to_total_lipids_ratio_in_very_large_HDL	locus038	trait_specific_or_low_power	none	FALSE	TRUE	TRUE	TRUE
Triglycerides_to_total_lipids_ratio_in_very_large_HDL__locus039	Triglycerides_to_total_lipids_ratio_in_very_large_HDL	locus039	inconclusive	posterior_indeterminate	FALSE	TRUE	TRUE	TRUE
Triglycerides_to_total_lipids_ratio_in_very_large_HDL__locus040	Triglycerides_to_total_lipids_ratio_in_very_large_HDL	locus040	inconclusive	posterior_indeterminate	FALSE	TRUE	TRUE	TRUE
Triglycerides_to_total_lipids_ratio_in_very_large_HDL__locus041	Triglycerides_to_total_lipids_ratio_in_very_large_HDL	locus041	trait_specific_or_low_power	none	FALSE	TRUE	TRUE	TRUE
Triglycerides_to_total_lipids_ratio_in_very_large_HDL__locus042	Triglycerides_to_total_lipids_ratio_in_very_large_HDL	locus042	trait_specific_or_low_power	none	FALSE	TRUE	TRUE	TRUE
Triglycerides_to_total_lipids_ratio_in_very_large_HDL__locus043	Triglycerides_to_total_lipids_ratio_in_very_large_HDL	locus043	trait_specific_or_low_power	none	FALSE	TRUE	TRUE	TRUE
Triglycerides_to_total_lipids_ratio_in_very_large_HDL__locus044	Triglycerides_to_total_lipids_ratio_in_very_large_HDL	locus044	inconclusive	posterior_indeterminate	FALSE	TRUE	TRUE	TRUE
Triglycerides_to_total_lipids_ratio_in_very_large_HDL__locus045	Triglycerides_to_total_lipids_ratio_in_very_large_HDL	locus045	trait_specific_or_low_power	none	FALSE	TRUE	TRUE	TRUE
Triglycerides_to_total_lipids_ratio_in_very_large_HDL__locus046	Triglycerides_to_total_lipids_ratio_in_very_large_HDL	locus046	trait_specific_or_low_power	none	FALSE	TRUE	TRUE	TRUE
Triglycerides_to_total_lipids_ratio_in_very_large_HDL__locus047	Triglycerides_to_total_lipids_ratio_in_very_large_HDL	locus047	trait_specific_or_low_power	none	FALSE	TRUE	TRUE	TRUE
Triglycerides_to_total_lipids_ratio_in_very_large_HDL__locus048	Triglycerides_to_total_lipids_ratio_in_very_large_HDL	locus048	distinct_signal	none	FALSE	TRUE	TRUE	TRUE
Triglycerides_to_total_lipids_ratio_in_very_large_HDL__locus049	Triglycerides_to_total_lipids_ratio_in_very_large_HDL	locus049	inconclusive	posterior_indeterminate	FALSE	TRUE	TRUE	TRUE
